id,name,url,product_id,image_url,category
2157,Leche Nativa 2 Continuación 1L,https://finditapp.es/product/2157/leche-nativa-2-continuacion-1l,leche-nativa-2-continuacion-1l,https://dx7csy7aghu7b.cloudfront.net/prods/2157.webp,leche-para-bebes
12169,Leche de inicio Blemil Plus 1 Forte 1200 g.,https://finditapp.es/product/12169/leche-de-inicio-blemil-plus-1-forte-1200-g,leche-de-inicio-blemil-plus-1-forte-1200-g,https://dx7csy7aghu7b.cloudfront.net/prods/12169.webp,leche-para-bebes
117862,Leche infantil de continuación desde 6 meses en polvo Nestlé Nativa 2 pack de 2 unidades de 600 g.,https://finditapp.es/product/117862/leche-infantil-de-continuacion-desde-6-meses-en-polvo-nestle-nativa-2-pack-de-2-unidades-de-600-g,leche-infantil-de-continuacion-desde-6-meses-en-polvo-nestle-nativa-2-pack-de-2-unidades-de-600-g,https://dx7csy7aghu7b.cloudfront.net/prods/117862.webp,leche-para-bebes
7435061,Leche Biológrica HiPP 2 600 gr,https://finditapp.es/product/7435061/leche-biologrica-hipp-2--600-gr,leche-biologrica-hipp-2--600-gr,https://dx7csy7aghu7b.cloudfront.net/prods/7435061.webp,leche-para-bebes
120111,Leche infantil desde 1 día en polvo Nutribén A.R. sin aceite de palma lata 800 g.,https://finditapp.es/product/120111/leche-infantil-desde-1-dia-en-polvo-nutriben-ar-sin-aceite-de-palma-lata-800-g,leche-infantil-desde-1-dia-en-polvo-nutriben-ar-sin-aceite-de-palma-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/120111.webp,leche-para-bebes
120110,Leche infantil desde 1 día en polvo Nutribén Confort sin aceite de palma lata 800 g.,https://finditapp.es/product/120110/leche-infantil-desde-1-dia-en-polvo-nutriben-confort-sin-aceite-de-palma-lata-800-g,leche-infantil-desde-1-dia-en-polvo-nutriben-confort-sin-aceite-de-palma-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/120110.webp,leche-para-bebes
120115,Leche infantil desde 1 día en polvo Nutribén sin lactosa 1 sin aceite de palma lata 400 g.,https://finditapp.es/product/120115/leche-infantil-desde-1-dia-en-polvo-nutriben-sin-lactosa-1-sin-aceite-de-palma-lata-400-g,leche-infantil-desde-1-dia-en-polvo-nutriben-sin-lactosa-1-sin-aceite-de-palma-lata-400-g,https://dx7csy7aghu7b.cloudfront.net/prods/120115.webp,leche-para-bebes
21245,Leche Max Energía y Crecimiento Cereales Brik 1L,https://finditapp.es/product/21245/leche-max-energia-y-crecimiento-cereales-brik-1l,leche-max-energia-y-crecimiento-cereales-brik-1l,https://dx7csy7aghu7b.cloudfront.net/prods/21245.webp,leche-para-bebes
7526450,"Leche infantil classic 2 HERO NUTRASENSE, lata 800 g",https://finditapp.es/product/7526450/leche-infantil-classic-2-hero-nutrasense-lata-800-g,leche-infantil-classic-2-hero-nutrasense-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7526450.webp,leche-para-bebes
7533053,"Leche infantil classic 1 HERO NUTRASENSE, lata 800 g",https://finditapp.es/product/7533053/leche-infantil-classic-1-hero-nutrasense-lata-800-g,leche-infantil-classic-1-hero-nutrasense-lata-800-g,https://dx7csy7aghu7b.cloudfront.net/prods/7533053.webp,leche-para-bebes
7533793,"Leche infantil buenas noches PULEVA PEQUES, brik 1 litro",https://finditapp.es/product/7533793/leche-infantil-buenas-noches-puleva-peques-brik-1-litro,leche-infantil-buenas-noches-puleva-peques-brik-1-litro,https://dx7csy7aghu7b.cloudfront.net/prods/7533793.webp,leche-para-bebes
7543051,"HIPP Biológico Leche (3) de crecimiento ecológica con Omega-3 (ALA) y calcio, a partir de 12 meses 500 g.",https://finditapp.es/product/7543051/hipp-biologico-leche-3-de-crecimiento-ecologica-con-omega-3-ala-y-calcio-a-partir-de-12-meses-500-g,hipp-biologico-leche-3-de-crecimiento-ecologica-con-omega-3-ala-y-calcio-a-partir-de-12-meses-500-g,https://dx7csy7aghu7b.cloudfront.net/prods/7543051.webp,leche-para-bebes
7546534,"HIPP Biológico Papilla de crema de arroz de origen ecológico, sin leche, sin gluten y sin azúcares añadidos 200 g.",https://finditapp.es/product/7546534/hipp-biologico-papilla-de-crema-de-arroz-de-origen-ecologico-sin-leche-sin-gluten-y-sin-azucares-anadidos-200-g,hipp-biologico-papilla-de-crema-de-arroz-de-origen-ecologico-sin-leche-sin-gluten-y-sin-azucares-anadidos-200-g,https://dx7csy7aghu7b.cloudfront.net/prods/7546534.webp,leche-para-bebes
7548192,"ALMIRÓN Infusión en polvo instantánea a base de hinojo, manzanila y anís verde, a partir de 6 meses ALMIRÓN Digest 200 g.",https://finditapp.es/product/7548192/almiron-infusion-en-polvo-instantanea-a-base-de-hinojo-manzanila-y-anis-verde-a-partir-de-6-meses-almiron-digest-200-g,almiron-infusion-en-polvo-instantanea-a-base-de-hinojo-manzanila-y-anis-verde-a-partir-de-6-meses-almiron-digest-200-g,https://dx7csy7aghu7b.cloudfront.net/prods/7548192.webp,leche-para-bebes
